image_id,image_path,alpha,theta_gt,raw_theta_shift,theta_attack_hat,theta_hat_raw,theta_hat,angle_sign,angle_error,angle_error_mod180,best_score,top2_score,corr_margin,ambiguity_resolved,candidate_score_0,candidate_score_180,diff_theta_hat,diff_angle_error,diff_best_score,diff_corr_margin,diff_rot_theta_shift,diff_rot_attack_hat,diff_rot_attack_error,diff_rot_theta_hat,diff_rot_angle_error,diff_rot_best_score,diff_rot_corr_margin,psnr_anchor,ssim_anchor,psnr_clean,ssim_clean,vae_mse_anchor,vae_mse_clean,vae_mse_symmetric,vae_mse_clean_canonical,vae_mse_clean_predcorr,vae_mse_clean_oraclecorr,vae_mse_symmetric_canonical,vae_mse_symmetric_predcorr,vae_mse_symmetric_oraclecorr,vae_cos_anchor,vae_cos_clean,vae_cos_symmetric,vae_cos_clean_canonical,vae_cos_clean_predcorr,vae_cos_clean_oraclecorr,vae_cos_symmetric_canonical,vae_cos_symmetric_predcorr,vae_cos_symmetric_oraclecorr,runtime_ms
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,180.0,1.0,179.0,1.0,179.0,raw,1.0,1.0,175.609375,175.609375,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,0.0,0.0,0.0,0.0,0.0,258.5009765625,0.0,43.87017429930397,0.9992877995612606,21.155319351514358,0.8692599304682601,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,6.268389701843262,9.05017732293345e-05,0.4361308813095093,5.9863409996032715,0.43613100051879883,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.8607260065355411,0.9999979917430545,0.9903705103363062,0.8653082809313375,0.9903705087355215,3473.5879227519035
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,5.0,176.0,4.0,176.0,4.0,raw,1.0,1.0,142.99644470214844,142.99644470214844,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,176.0,4.0,1.0,4.0,1.0,240.2814178466797,0.0,43.51236342479575,0.9992237144726895,22.08010473431375,0.896410572504665,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,6.88230562210083,2.4307732582092285,2.556654453277588,6.285379409790039,3.0004048347473145,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8630857293380574,0.9517615192752498,0.9464918952603618,0.8719603007202551,0.9387738272608671,3266.143437474966
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,10.0,171.0,9.0,171.0,9.0,raw,1.0,1.0,152.048095703125,152.048095703125,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,170.0,10.0,0.0,10.0,0.0,246.65957641601562,0.0,43.51236342479575,0.9992237144726895,21.800924733972703,0.8874588429666962,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,7.531007766723633,3.543173313140869,2.556654453277588,6.808013916015625,4.032801151275635,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8493068330535083,0.9286187622774116,0.9464918952603618,0.860523221784734,0.9170960483989936,3258.8999960571527
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,15.0,166.0,14.0,166.0,14.0,raw,1.0,1.0,117.33116912841797,117.33116912841797,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,165.0,15.0,0.0,15.0,0.0,239.05615234375,0.0,43.51236342479575,0.9992237144726895,21.367432901707147,0.8750973311996044,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,8.082473754882812,4.585251808166504,2.556654453277588,7.408649921417236,4.849532127380371,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8368893644458538,0.9069231042180017,0.9464918952603618,0.8472834333191107,0.8995208022920951,3261.3227125257254
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,30.0,151.0,29.0,151.0,29.0,raw,1.0,1.0,94.32324981689453,94.32324981689453,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,150.0,30.0,0.0,30.0,0.0,230.7971649169922,0.0,43.51236342479575,0.9992237144726895,19.979623540125527,0.8297782089319511,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,10.439422607421875,7.068138122558594,2.556654453277588,9.90757942199707,7.159308910369873,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.786159848575311,0.8547852282201237,0.9464918952603618,0.7931904160160727,0.8497101717632439,3226.4382001012564
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,45.0,136.0,44.0,136.0,44.0,raw,1.0,1.0,121.19488525390625,121.19488525390625,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,135.0,45.0,0.0,45.0,0.0,238.04859924316406,0.0,43.51236342479575,0.9992237144726895,19.578772776075965,0.8092247864498882,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,9.973369598388672,6.897601127624512,2.556654453277588,9.259380340576172,6.8248291015625,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.7979414208088115,0.8613209681553897,0.9464918952603618,0.8079308425657907,0.8592477231442327,3213.1119407713413
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,60.0,121.00000000000001,58.999999999999986,121.00000000000001,58.999999999999986,raw,1.0000000000000142,1.0000000000000142,91.67698669433594,91.67698669433594,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,120.0,60.0,0.0,60.0,0.0,229.6256561279297,0.0,43.51236342479575,0.9992237144726895,19.60079869114941,0.8129182337745542,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,10.254243850708008,7.091869354248047,2.556654453277588,9.411317825317383,6.791071891784668,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.7907731548701217,0.8549447664986624,0.9464918952603618,0.8036467166299066,0.8579952620868275,3413.5679826140404
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,75.0,106.0,74.0,106.0,74.0,raw,1.0,1.0,148.67958068847656,148.67958068847656,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,105.0,75.0,0.0,75.0,0.0,240.50794982910156,0.0,43.51236342479575,0.9992237144726895,20.69928396511581,0.8536805274563242,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,8.85512924194336,4.631653308868408,2.556654453277588,7.878251075744629,4.826621055603027,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8204824645000829,0.9061294136489412,0.9464918952603618,0.8365920839221553,0.899762521876994,3262.4514512717724
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,90.0,91.0,89.0,91.0,89.0,raw,1.0,1.0,183.2677459716797,183.2677459716797,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,90.0,90.0,0.0,90.0,0.0,258.5785217285156,0.0,43.51236342479575,0.9992237144726895,21.841162888838767,0.8914508832094628,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,7.244836807250977,5.145207978785038e-05,2.556654453277588,6.275594711303711,2.556654930114746,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8530659556614101,0.9999989512619564,0.9464918952603618,0.8692245304902674,0.9464918847627739,3325.286418199539
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,120.0,61.0,119.0,61.0,119.0,raw,1.0,1.0,94.32345581054688,94.32345581054688,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,60.0,120.0,0.0,120.0,0.0,230.79685974121094,0.0,43.51236342479575,0.9992237144726895,19.979623540125527,0.8297782089319511,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,10.439422607421875,7.068138122558594,2.556654453277588,9.90757942199707,7.159308910369873,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.786159848575311,0.8547852282201237,0.9464918952603618,0.7931904160160727,0.8497101717632439,3324.9420281499624
