method,alpha,attack_rotation_backend,attack_rotation_interpolation,attack_rotation_fill,correction_rotation_backend,correction_rotation_interpolation,correction_rotation_fill,num_samples,mean_rotation_error_deg,median_rotation_error_deg,max_rotation_error_deg,failure_rate_rotation_error_gt_1deg,failure_rate_rotation_error_gt_3deg,mean_psnr_anchor,mean_psnr_anchor_finite,median_psnr_anchor,num_inf_psnr_anchor,mean_ssim_anchor,median_ssim_anchor,mean_psnr_clean,mean_psnr_clean_finite,median_psnr_clean,num_inf_psnr_clean,mean_ssim_clean,median_ssim_clean,mean_psnr_anchor_rotated,median_psnr_anchor_rotated,mean_ssim_anchor_rotated,median_ssim_anchor_rotated,mean_psnr_corr_anchor_vs_corr_original,median_psnr_corr_anchor_vs_corr_original,mean_ssim_corr_anchor_vs_corr_original,median_ssim_corr_anchor_vs_corr_original,mean_psnr_clean_predcorr_vs_roundtrip_pred,median_psnr_clean_predcorr_vs_roundtrip_pred,mean_ssim_clean_predcorr_vs_roundtrip_pred,median_ssim_clean_predcorr_vs_roundtrip_pred,mean_psnr_oraclecorr_anchor_vs_roundtrip_oracle,median_psnr_oraclecorr_anchor_vs_roundtrip_oracle,mean_ssim_oraclecorr_anchor_vs_roundtrip_oracle,median_ssim_oraclecorr_anchor_vs_roundtrip_oracle,mean_psnr_clean_oraclecorr_vs_roundtrip_oracle,median_psnr_clean_oraclecorr_vs_roundtrip_oracle,mean_ssim_clean_oraclecorr_vs_roundtrip_oracle,median_ssim_clean_oraclecorr_vs_roundtrip_oracle,mean_psnr_clean_canonical,median_psnr_clean_canonical,mean_ssim_clean_canonical,median_ssim_clean_canonical,mean_psnr_postattack_clean_to_original,median_psnr_postattack_clean_to_original,mean_ssim_postattack_clean_to_original,median_ssim_postattack_clean_to_original,mean_runtime_ms
two_pair,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,10,0.00722694166379938,0.006946148233083704,0.017890570974202546,0.0,0.0,46.59840813868805,46.59840813868805,46.54148329693813,0,0.9996504918222293,0.9996483173484692,19.522370364733906,19.522370364733906,12.097186965354112,0,0.22358415714053215,0.08222659800362939,46.360047505195666,46.30519880465036,0.9996308337443096,0.9996280436999719,46.712738292641376,46.679099382789715,0.9996662577927452,0.999666894230218,53.61464345316572,52.90074260586922,0.99993666047275,0.9999308840631371,46.360047505195666,46.30519880465036,0.9996308337443096,0.9996280436999719,58.61980270829447,58.61679652105557,0.9999780811570773,0.9999779757593399,70.8069567158533,70.73445576762887,0.9999986756901643,0.9999986385209763,19.522370364733906,12.097186965354112,0.22358415714053215,0.08222659800362939,668.2732813060284
