image_id,image_path,alpha,attack_rotation_backend,attack_rotation_interpolation,attack_rotation_fill,correction_rotation_backend,correction_rotation_interpolation,correction_rotation_fill,rotation_gt_deg,rotation_gt_mod180_deg,rotation_hat_deg,rotation_hat_display_deg,rotation_error_deg,corr_shift_deg,corr_shift_display_deg,corr_shift_full_deg,corr_shift_full_deg_int,peak_refine_delta,corr_period_deg,best_score,top2_score,corr_margin,ambiguity_resolved,candidate_score_0,candidate_score_180,diff_corr_shift_deg,diff_rotation_hat_deg,diff_rotation_error_deg,diff_rot_corr_shift_deg,diff_rot_rotation_hat_deg,diff_rot_rotation_error_deg,theta_gt,raw_theta_shift,theta_attack_hat,theta_hat_raw,theta_hat,angle_sign,angle_error,angle_error_mod180,diff_theta_hat,diff_angle_error,diff_best_score,diff_corr_margin,diff_rot_theta_shift,diff_rot_attack_hat,diff_rot_attack_error,diff_rot_theta_hat,diff_rot_angle_error,diff_rot_best_score,diff_rot_corr_margin,psnr_anchor,ssim_anchor,psnr_clean,ssim_clean,vae_mse_anchor,vae_mse_clean,vae_mse_symmetric,vae_mse_clean_canonical,vae_mse_clean_predcorr,vae_mse_clean_oraclecorr,vae_mse_symmetric_canonical,vae_mse_symmetric_predcorr,vae_mse_symmetric_oraclecorr,vae_mse_roundtrip_oracle,vae_mse_anchor_removed_extra,vae_raw_mse_anchor,vae_raw_mse_clean_canonical,vae_raw_mse_clean_predcorr,vae_raw_mse_clean_oraclecorr,vae_raw_mse_roundtrip_oracle,vae_rel_mse_anchor,vae_rel_mse_clean_canonical,vae_rel_mse_clean_predcorr,vae_rel_mse_clean_oraclecorr,vae_rel_mse_roundtrip_oracle,vae_rel_mse_anchor_removed_extra,vae_cos_anchor,vae_cos_clean,vae_cos_symmetric,vae_cos_clean_canonical,vae_cos_clean_predcorr,vae_cos_clean_oraclecorr,vae_cos_symmetric_canonical,vae_cos_symmetric_predcorr,vae_cos_symmetric_oraclecorr,vae_cos_roundtrip_oracle,runtime_ms
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,5.0,5.0,4.956889798076531,4.956889798076531,0.043110201923468594,175.04311020192347,-4.956889798076531,175.04311020192347,175.0,0.04311020192346237,180.0,231.5469207763672,231.5469207763672,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,175.00209414324692,4.9979058567530785,0.002094143246921476,5.0,175.04311020192347,4.956889798076531,175.04311020192347,4.956889798076531,raw,0.043110201923468594,0.043110201923468594,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,175.00209414324692,4.9979058567530785,0.002094143246921476,4.9979058567530785,0.002094143246921476,343.9567565917969,0.0,46.8321042950256,0.9996670598472885,21.74300350908496,0.9039579020335905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3035.023231059313
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,10.0,10.0,10.002361069497823,10.002361069497823,0.0023610694978231095,169.99763893050218,-10.002361069497852,169.99763893050218,170.0,-0.0023610694978197164,180.0,262.4005432128906,262.4005432128906,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,169.99816964900688,10.001830350993117,0.0018303509931172357,10.0,169.99763893050218,10.002361069497823,169.99763893050218,10.002361069497823,raw,0.0023610694978231095,0.0023610694978231095,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,169.99816964900688,10.001830350993117,0.0018303509931172357,10.001830350993117,0.0018303509931172357,347.7718200683594,0.0,46.8321042950256,0.9996670598472885,19.047219823173233,0.8357186744692643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,315.25590270757675
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,15.0,15.0,15.011581373555885,15.011581373555885,0.011581373555884511,164.98841862644412,-15.011581373555885,164.98841862644412,165.0,-0.011581373555897693,180.0,251.57308959960938,251.57308959960938,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,164.99572204686612,15.00427795313388,0.004277953133879464,15.0,164.98841862644412,15.011581373555885,164.98841862644412,15.011581373555885,raw,0.011581373555884511,0.011581373555884511,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,164.99572204686612,15.00427795313388,0.004277953133879464,15.00427795313388,0.004277953133879464,344.9916076660156,0.0,46.8321042950256,0.9996670598472885,17.533121531513054,0.7807859033946629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,278.26819755136967
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,30.0,30.0,29.954676746256297,29.954676746256297,0.04532325374370316,150.0453232537437,-29.954676746256297,150.0453232537437,150.0,0.045323253743705376,180.0,232.1169891357422,232.1169891357422,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,149.99603793198057,30.003962068019433,0.003962068019433218,30.0,150.0453232537437,29.954676746256297,150.0453232537437,29.954676746256297,raw,0.04532325374370316,0.04532325374370316,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,149.99603793198057,30.003962068019433,0.003962068019433218,30.003962068019433,0.003962068019433218,340.2681579589844,0.0,46.8321042950256,0.9996670598472885,15.378312272680411,0.6762237684611857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.7211167514324
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,45.0,45.0,45.005505228197535,45.005505228197535,0.0055052281975349615,134.99449477180247,-45.005505228197535,134.99449477180247,135.0,-0.005505228197521195,180.0,243.2293243408203,243.2293243408203,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,134.99928372086296,45.00071627913704,0.0007162791370376453,45.0,134.99449477180247,45.005505228197535,134.99449477180247,45.005505228197535,raw,0.0055052281975349615,0.0055052281975349615,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,134.99928372086296,45.00071627913704,0.0007162791370376453,45.00071627913704,0.0007162791370376453,346.9470520019531,0.0,46.8321042950256,0.9996670598472885,14.896411736974315,0.6461545990101684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,304.2979445308447
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,60.0,60.0,59.99878726572473,59.99878726572473,0.0012127342752705772,120.00121273427527,-59.99878726572473,120.00121273427527,120.0,0.0012127342752705954,180.0,242.44943237304688,242.44943237304688,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,120.00538574911381,59.99461425088619,0.005385749113813176,60.0,120.00121273427527,59.99878726572473,120.00121273427527,59.99878726572473,raw,0.0012127342752705772,0.0012127342752705772,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,120.00538574911381,59.99461425088619,0.005385749113813176,59.99461425088619,0.005385749113813176,339.624755859375,0.0,46.8321042950256,0.9996670598472885,15.420818062063205,0.6769690998439755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296.92995734512806
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,75.0,75.0,75.03320861339574,75.03320861339574,0.033208613395743214,104.96679138660426,-75.03320861339574,104.96679138660426,105.0,-0.033208613395736546,180.0,248.65896606445312,248.65896606445312,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,104.99220425877608,75.00779574122392,0.0077957412239157975,75.0,104.96679138660426,75.03320861339574,104.96679138660426,75.03320861339574,raw,0.033208613395743214,0.033208613395743214,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,104.99220425877608,75.00779574122392,0.0077957412239157975,75.00779574122392,0.0077957412239157975,343.0882568359375,0.0,46.8321042950256,0.9996670598472885,17.474094476587815,0.776863930335918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,297.6381555199623
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,90.0,90.0,89.9951850464047,89.99518504640469,0.004814953595300153,90.0048149535953,-89.99518504640469,90.0048149535953,90.0,0.004814953595282543,180.0,308.923095703125,308.923095703125,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,90.00005857968895,89.99994142031105,5.857968895384147e-05,90.0,90.0048149535953,89.9951850464047,90.0048149535953,89.9951850464047,raw,0.004814953595300153,0.004814953595300153,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,90.00005857968895,89.99994142031105,5.857968895384147e-05,89.99994142031105,5.857968895384147e-05,359.52838134765625,0.0,46.8321042950256,0.9996670598472885,50.443990858052885,0.99990409485093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.37082985043526
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,120.0,120.0,119.95468154167939,-60.045318458320594,0.0453184583206081,60.04531845832061,60.045318458320594,60.04531845832061,60.0,0.04531845832060778,180.0,232.12179565429688,232.12179565429688,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,59.99605023477646,120.00394976522354,0.003949765223538293,120.0,60.04531845832061,119.95468154167939,60.04531845832061,119.95468154167939,raw,0.0453184583206081,0.0453184583206081,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,59.99605023477646,120.00394976522354,0.003949765223538293,120.00394976522354,0.003949765223538293,340.2666931152344,0.0,46.8321042950256,0.9996670598472885,15.378312830862232,0.6762238306226683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.1140740066767
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,bilinear,0.0,torchvision,bilinear,0.0,150.0,150.0,149.99876985159554,-30.00123014840446,0.0012301484044598965,30.00123014840447,30.001230148404474,30.00123014840447,30.0,0.0012301484044661172,180.0,242.4536590576172,242.4536590576172,0.0,False,nan,nan,179.99958153648458,0.00041846351541607874,0.00041846351541607874,30.005401654103924,149.99459834589607,0.005401654103934561,150.0,30.00123014840447,149.99876985159554,30.00123014840447,149.99876985159554,raw,0.0012301484044598965,0.0012301484044598965,0.00041846351541607874,0.00041846351541607874,359.6324462890625,0.0,30.005401654103924,149.99459834589607,0.005401654103934561,149.99459834589607,0.005401654103934561,339.6243896484375,0.0,46.8321042950256,0.9996670598472885,15.420816371048403,0.6769691078875805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,282.0045780390501
