image_id,image_path,alpha,attack_rotation_backend,attack_rotation_interpolation,attack_rotation_fill,correction_rotation_backend,correction_rotation_interpolation,correction_rotation_fill,rotation_gt_deg,rotation_gt_mod180_deg,rotation_hat_deg,rotation_hat_display_deg,rotation_error_deg,corr_shift_deg,corr_shift_display_deg,corr_shift_full_deg,corr_shift_full_deg_int,peak_refine_delta,corr_period_deg,best_score,top2_score,corr_margin,ambiguity_resolved,candidate_score_0,candidate_score_180,diff_corr_shift_deg,diff_rotation_hat_deg,diff_rotation_error_deg,diff_rot_corr_shift_deg,diff_rot_rotation_hat_deg,diff_rot_rotation_error_deg,theta_gt,raw_theta_shift,theta_attack_hat,theta_hat_raw,theta_hat,angle_sign,angle_error,angle_error_mod180,diff_theta_hat,diff_angle_error,diff_best_score,diff_corr_margin,diff_rot_theta_shift,diff_rot_attack_hat,diff_rot_attack_error,diff_rot_theta_hat,diff_rot_angle_error,diff_rot_best_score,diff_rot_corr_margin,psnr_anchor,ssim_anchor,psnr_anchor_rotated,ssim_anchor_rotated,psnr_corr_anchor_vs_corr_original,ssim_corr_anchor_vs_corr_original,psnr_clean_predcorr_vs_roundtrip_pred,ssim_clean_predcorr_vs_roundtrip_pred,psnr_oraclecorr_anchor_vs_roundtrip_oracle,ssim_oraclecorr_anchor_vs_roundtrip_oracle,psnr_clean_oraclecorr_vs_roundtrip_oracle,ssim_clean_oraclecorr_vs_roundtrip_oracle,psnr_clean_canonical,ssim_clean_canonical,psnr_postattack_clean_to_original,ssim_postattack_clean_to_original,psnr_clean,ssim_clean,vae_mse_anchor,vae_mse_clean,vae_mse_symmetric,vae_mse_clean_canonical,vae_mse_clean_predcorr,vae_mse_clean_oraclecorr,vae_mse_symmetric_canonical,vae_mse_symmetric_predcorr,vae_mse_symmetric_oraclecorr,vae_mse_roundtrip_oracle,vae_mse_anchor_removed_extra,vae_raw_mse_anchor,vae_raw_mse_clean_canonical,vae_raw_mse_clean_predcorr,vae_raw_mse_clean_oraclecorr,vae_raw_mse_roundtrip_oracle,vae_rel_mse_anchor,vae_rel_mse_clean_canonical,vae_rel_mse_clean_predcorr,vae_rel_mse_clean_oraclecorr,vae_rel_mse_roundtrip_oracle,vae_rel_mse_anchor_removed_extra,vae_cos_anchor,vae_cos_clean,vae_cos_symmetric,vae_cos_clean_canonical,vae_cos_clean_predcorr,vae_cos_clean_oraclecorr,vae_cos_symmetric_canonical,vae_cos_symmetric_predcorr,vae_cos_symmetric_oraclecorr,vae_cos_roundtrip_oracle,runtime_ms
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,5.0,5.0,4.9487756780916925,4.9487756780916925,0.0512243219083075,175.0512243219083,-4.9487756780916925,355.0512243219083,355.0,0.05122432190833271,180.0,169.94329833984375,169.9432830810547,1.52587890625e-05,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,174.99030886976058,5.009691130239418,0.009691130239417589,5.0,175.0512243219083,4.9487756780916925,175.0512243219083,4.9487756780916925,raw,0.0512243219083075,0.0512243219083075,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,174.99030886976058,5.009691130239418,0.009691130239417589,5.009691130239418,0.009691130239417589,335.91033935546875,0.0,46.832103152289086,0.9996670598050645,47.107774891696664,0.9997324128933441,47.996959806329336,0.9997764922886008,49.222818349589616,0.9998311470714958,48.00130584945566,0.9997769830848157,49.32094604652222,0.9998351225179686,70.71891394419013,0.9999986410483738,21.69694530407675,0.9028993807651231,21.69694530407675,0.9028993807651231,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.16601388156414032,0.1640012264251709,0.023357339203357697,0.17543789744377136,0.17325270175933838,0.16733229160308838,-0.0033310651779174805,0.8692283630371094,0.004952999297529459,5.003639221191406,4.942978858947754,5.0433759689331055,0.03869477315983515,0.00022048888534434403,0.2227431868710481,0.22004277883587284,0.22451211637809426,-0.004469337542221424,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.8890086817201297,0.8907015583433561,0.9842456832013949,0.8816462104597392,0.8833562500133904,0.891510577059263,1315.9435484558344
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,10.0,10.0,10.02262006324031,10.02262006324031,0.02262006324031063,169.9773799367597,-10.02262006324031,169.9773799367597,170.0,-0.022620063240314715,180.0,224.97897338867188,224.9789581298828,1.52587890625e-05,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,170.00246628014426,9.997533719855738,0.0024662801442616455,10.0,169.9773799367597,10.02262006324031,169.9773799367597,10.02262006324031,raw,0.02262006324031063,0.02262006324031063,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,170.00246628014426,9.997533719855738,0.0024662801442616455,9.997533719855738,0.0024662801442616455,335.5528869628906,0.0,46.832103152289086,0.9996670598050645,47.410808063152615,0.999776437098964,48.33386204975048,0.9998153557022137,49.50332389813819,0.9998586676537212,48.3339425219555,0.9998152962128927,49.533638769921964,0.9998596312808697,70.71891394419013,0.9999986410483738,19.029143797336292,0.8350112972229945,19.029143797336292,0.8350112972229945,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.2740780711174011,0.27429279685020447,0.023357339203357697,0.27729934453964233,0.2766960859298706,0.2781123220920563,-0.0038195252418518066,0.8692283630371094,0.004952999297529459,8.260683059692383,8.2671537399292,8.382274627685547,0.03869477315983515,0.00022048888534434403,0.36773444748698975,0.3680225480577204,0.37314725941732907,-0.00512471135960868,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.8219307898767689,0.8218111726608428,0.9842456832013949,0.8180427756278836,0.8182466663782247,0.8250711941747655,1083.2115765661001
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,15.0,15.0,15.013245284739327,15.013245284739327,0.013245284739326735,164.98675471526067,-15.013245284739327,164.98675471526067,165.0,-0.013245284739338241,180.0,197.43099975585938,197.43096923828125,3.0517578125e-05,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,164.9868496462454,15.013150353754611,0.013150353754610933,15.0,164.98675471526067,15.013245284739327,164.98675471526067,15.013245284739327,raw,0.013245284739326735,0.013245284739326735,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,164.9868496462454,15.013150353754611,0.013150353754610933,15.013150353754611,0.013150353754610933,337.4053955078125,6.103515625e-05,46.832103152289086,0.9996670598050645,47.641127669398664,0.9998035110973794,48.58286364448084,0.9998385289656669,50.103877852855405,0.9998860881056517,48.58286364448084,0.9998385354244714,50.11680302330328,0.9998863985127748,70.71891394419013,0.9999986410483738,17.532388642166122,0.7807435377947005,17.532388642166122,0.7807435377947005,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.362051784992218,0.3609149158000946,0.023357339203357697,0.3642732501029968,0.36305055022239685,0.3668397068977356,-0.005924791097640991,0.8692283630371094,0.004952999297529459,10.912199974060059,10.877935409545898,11.056509017944336,0.03869477315983515,0.00022048888534434403,0.48577003104623334,0.4842446774762595,0.49219405398742727,-0.007949376511167783,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.7718369808835631,0.7724710590514912,0.9842456832013949,0.767829173951896,0.7685368259383023,0.7768889308580088,1100.4943642765284
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,30.0,30.0,29.957075151818486,29.957075151818486,0.04292484818151365,150.0429248481815,-29.957075151818486,150.0429248481815,150.0,0.04292484818150677,180.0,200.54034423828125,200.54034423828125,0.0,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,150.00202498609343,29.99797501390657,0.00202498609343138,30.0,150.0429248481815,29.957075151818486,150.0429248481815,29.957075151818486,raw,0.04292484818151365,0.04292484818151365,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,150.00202498609343,29.99797501390657,0.00202498609343138,29.99797501390657,0.00202498609343138,336.50445556640625,0.0,46.832103152289086,0.9996670598050645,48.09958810607089,0.9998419611601723,49.11010847024377,0.9998723073308251,50.765346198916475,0.9999127295028095,49.103194163771,0.9998722188805843,50.77004567252955,0.999912935082737,70.71891394419013,0.9999986410483738,15.382273820534788,0.6766787747232347,15.382273820534788,0.6766787747232347,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.48606738448143005,0.4857829809188843,0.023357339203357697,0.4892594814300537,0.48848143219947815,0.5001434683799744,-0.014360487461090088,0.8692283630371094,0.004952999297529459,14.650016784667969,14.641443252563477,15.074267387390137,0.03869477315983515,0.00022048888534434403,0.6521635253232652,0.6517819370170219,0.6710496073586077,-0.01926767034158583,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.7080015789980334,0.7084207822195802,0.9842456832013949,0.7031396513375324,0.7036926991182968,0.7117680258624541,1073.7882051616907
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,45.0,45.0,45.015486908578566,45.015486908578566,0.015486908578566272,134.98451309142143,-45.015486908578566,134.98451309142143,135.0,-0.015486908578555055,180.0,219.54983520507812,219.54983520507812,0.0,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,134.99175968392308,45.00824031607692,0.008240316076921772,45.0,134.98451309142143,45.015486908578566,134.98451309142143,45.015486908578566,raw,0.015486908578566272,0.015486908578566272,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,134.99175968392308,45.00824031607692,0.008240316076921772,45.00824031607692,0.008240316076921772,345.1878662109375,0.0,46.832103152289086,0.9996670598050645,48.23594691614403,0.9998498465869474,49.2523446990943,0.9998790842819737,51.04768979907952,0.9999200759669983,49.24736572605117,0.9998789041802832,51.061763479766356,0.9999202815553829,70.71891394419013,0.9999986410483738,14.899156174504178,0.6466635786981088,14.899156174504178,0.6466635786981088,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.48598095774650574,0.4852432310581207,0.023357339203357697,0.48880666494369507,0.4894329905509949,0.5041046142578125,-0.018861383199691772,0.8692283630371094,0.004952999297529459,14.647411346435547,14.625176429748535,15.193656921386719,0.03869477315983515,0.00022048888534434403,0.6520475653433736,0.651057746949499,0.6763643331404388,-0.02530658619093973,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.7256909828509611,0.7263319310492008,0.9842456832013949,0.7201006468774435,0.7199194872531693,0.7298867515946108,1076.6907129436731
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,60.0,60.0,60.00545084875779,60.00545084875779,0.005450848757789117,119.99454915124221,-60.00545084875779,119.99454915124221,120.0,-0.005450848757790239,180.0,213.83950805664062,213.83950805664062,0.0,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,120.00393168129656,59.996068318703436,0.003931681296563738,60.0,119.99454915124221,60.00545084875779,119.99454915124221,60.00545084875779,raw,0.005450848757789117,0.005450848757789117,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,120.00393168129656,59.996068318703436,0.003931681296563738,59.996068318703436,0.003931681296563738,335.11181640625,0.0,46.832103152289086,0.9996670598050645,48.091962599825784,0.9998409994924904,49.09325824659712,0.9998713860482433,50.605671159729404,0.9999091761580319,49.09161087695952,0.9998713614238506,50.60166330569511,0.9999091062858282,70.71891394419013,0.9999986410483738,15.425126650475494,0.6774671256759386,15.425126650475494,0.6774671256759386,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.4717395603656769,0.4713543951511383,0.023357339203357697,0.4720516502857208,0.47197234630584717,0.49179142713546753,-0.020437031984329224,0.8692283630371094,0.004952999297529459,14.218175888061523,14.206567764282227,14.822537422180176,0.03869477315983515,0.00022048888534434403,0.6329396798568383,0.6324228982085215,0.6598435547914847,-0.02742065658296322,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.714761801206589,0.7151171070728758,0.9842456832013949,0.7115606741312196,0.711669207526327,0.7158274102680268,1090.1788417249918
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,75.0,75.0,75.03180866941562,75.03180866941562,0.03180866941562499,104.96819133058438,-75.03180866941562,104.96819133058438,105.0,-0.031808669415622305,180.0,184.90316772460938,184.90316772460938,0.0,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,104.99642945025454,75.00357054974546,0.0035705497454614488,75.0,104.96819133058438,75.03180866941562,104.96819133058438,75.03180866941562,raw,0.03180866941562499,0.03180866941562499,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,104.99642945025454,75.00357054974546,0.0035705497454614488,75.00357054974546,0.0035705497454614488,336.0594482421875,3.0517578125e-05,46.832103152289086,0.9996670598050645,47.659708229799904,0.9998038721049082,48.60514232988197,0.9998388703563522,49.76181248067556,0.9998763675456281,48.599478819395785,0.9998387940714535,49.79577922737782,0.999877408545815,70.71891394419013,0.9999986410483738,17.474837493327847,0.7768789871715294,17.474837493327847,0.7768789871715294,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.361542284488678,0.36178261041641235,0.023357339203357697,0.36364394426345825,0.3647906184196472,0.36899831891059875,-0.007215708494186401,0.8692283630371094,0.004952999297529459,10.896842956542969,10.904086112976074,11.121566772460938,0.03869477315983515,0.00022048888534434403,0.4850864269716725,0.485408875688171,0.49509029443691943,-0.00968141874874845,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.7708740433457055,0.7709434670190715,0.9842456832013949,0.7667666686801725,0.766295887232037,0.7740733511474783,1081.3395008444786
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,90.0,90.0,89.9951764757724,89.99517647577238,0.004823524227603571,90.0048235242276,-89.99517647577238,90.0048235242276,90.0,0.004823524227585174,180.0,308.92132568359375,308.92132568359375,0.0,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,90.00006666679099,89.99993333320901,6.666679098543682e-05,90.0,90.0048235242276,89.9951764757724,90.0048235242276,89.9951764757724,raw,0.004823524227603571,0.004823524227603571,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,90.00006666679099,89.99993333320901,6.666679098543682e-05,89.99993333320901,6.666679098543682e-05,359.52874755859375,3.0517578125e-05,46.832103152289086,0.9996670598050645,46.59084006739084,0.9996480486775551,46.85390711516562,0.9996679261674041,55.423638875586796,0.999954011969062,46.59083934673411,0.9996480486775549,58.61718987444223,0.9999779220136281,70.71891394419013,0.9999986410483738,50.44252939792546,0.9999040460425853,50.44252939792546,0.9999040460425853,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.0026438357308506966,0.001300180796533823,0.023357339203357697,0.02576201781630516,0.02476629614830017,0.0,0.001300180796533823,0.8692283630371094,0.004952999297529459,0.07968490570783615,0.03918730467557907,0.0,0.03869477315983515,0.00022048888534434403,0.0035472720154772577,0.0017444710731408964,0.0,0.0017444710731408964,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.9982489127174001,0.9991750972290466,0.9842456832013949,0.9826207262387072,0.9833544822592116,1.0,1068.8907150179148
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,120.0,120.0,119.9570763286959,-60.042923671304095,0.042923671304095024,60.042923671304095,60.042923671304095,240.0429236713041,240.0,0.042923671304080875,180.0,200.5399932861328,200.53997802734375,1.52587890625e-05,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,60.00202486568163,119.99797513431837,0.002024865681633514,120.0,60.042923671304095,119.9570763286959,60.042923671304095,119.9570763286959,raw,0.042923671304095024,0.042923671304095024,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,60.00202486568163,119.99797513431837,0.002024865681633514,119.99797513431837,0.002024865681633514,336.5044860839844,0.0,46.832103152289086,0.9996670598050645,48.09958759606726,0.9998419611601727,49.11003896051283,0.9998723051793105,50.7654093276475,0.9999127306546657,49.10320123226568,0.999872219125017,50.770059349431506,0.9999129354199269,70.71891394419013,0.9999986410483738,15.382273820534788,0.6766787234929791,15.382273820534788,0.6766787234929791,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.486061155796051,0.48577576875686646,0.023357339203357697,0.4892592430114746,0.4884781837463379,0.5001434683799744,-0.01436769962310791,0.8692283630371094,0.004952999297529459,14.649828910827637,14.641225814819336,15.074267387390137,0.03869477315983515,0.00022048888534434403,0.652155168207473,0.6517722603566309,0.6710496073586077,-0.019277347001976808,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.7080047298775975,0.7084248594165234,0.9842456832013949,0.7031396609664728,0.7036942424298382,0.7117680258624541,1064.07574377954
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,torchvision,nearest,0.0,torchvision,bilinear,0.0,150.0,150.0,150.00545173050693,-29.994548269493066,0.005451730506933927,29.994548269493073,29.994548269493066,29.994548269493073,30.0,-0.005451730506925495,180.0,213.8396759033203,213.83966064453125,1.52587890625e-05,False,nan,nan,179.9995814908026,0.00041850919740227255,0.00041850919740227255,30.00393154246092,149.99606845753908,0.003931542460918536,150.0,29.994548269493073,150.00545173050693,29.994548269493073,150.00545173050693,raw,0.005451730506933927,0.005451730506933927,0.00041850919740227255,0.00041850919740227255,359.6324768066406,3.0517578125e-05,30.00393154246092,149.99606845753908,0.003931542460918536,149.99606845753908,0.003931542460918536,335.1118469238281,3.0517578125e-05,46.832103152289086,0.9996670598050645,48.091962599825784,0.9998409994924907,49.09324478306761,0.9998713855731927,50.6057528985172,0.9999091777564799,49.09161055652038,0.9998713615477263,50.60166738882813,0.9999091063256339,70.71891394419013,0.9999986410483738,15.425127214706729,0.6774671674213075,15.425127214706729,0.6774671674213075,0.028839802369475365,0.0001643337163841352,0.023357339203357697,0.0001643337163841352,0.47173595428466797,0.4713541865348816,0.023357339203357697,0.4720587432384491,0.47198671102523804,0.49179142713546753,-0.020437240600585938,0.8692283630371094,0.004952999297529459,14.21806812286377,14.206561088562012,14.822537422180176,0.03869477315983515,0.00022048888534434403,0.6329348415266428,0.6324226183051217,0.6598435547914847,-0.027420936486363012,0.9804667210693128,0.9998897567830887,0.9842456832013949,0.9998897567830887,0.7147634986997223,0.7151174463304042,0.9842456832013949,0.7115574780033439,0.7116643551998756,0.7158274102680268,1081.2565628439188
