method,alpha,num_samples,mean_angle_error,median_angle_error,max_angle_error,failure_rate_error_gt_1deg,failure_rate_error_gt_3deg,mean_angle_error_mod180,failure_rate_mod180_error_gt_3deg,mean_psnr_anchor,mean_psnr_anchor_finite,median_psnr_anchor,num_inf_psnr_anchor,mean_ssim_anchor,median_ssim_anchor,mean_psnr_clean,mean_psnr_clean_finite,median_psnr_clean,num_inf_psnr_clean,mean_ssim_clean,median_ssim_clean,mean_runtime_ms,selected_angle_sign
multi_ringpair,0.08,550,28.1,20.0,87.0,0.7490909090909091,0.7472727272727273,28.1,0.7472727272727273,53.60113006378501,53.60113006378501,53.64328731005112,0,0.9999256806622862,0.9999259248966708,17.96406711305887,17.96406711305887,14.72040258576381,0,0.4277446678571886,0.41175288683931227,65.34869688478383,raw
multi_ringpair,0.1,550,26.312727272727273,16.000000000000014,87.0,0.6945454545454546,0.6927272727272727,26.312727272727273,0.6927272727272727,51.663060712585676,51.663060712585676,51.7051658810821,0,0.9998838803886975,0.9998842615768516,18.385141424218062,18.385141424218062,14.898299329697748,0,0.4616092343925094,0.4529695526196672,65.13155414976858,raw
multi_ringpair,0.12,550,23.29090909090909,10.0,87.0,0.6218181818181818,0.6181818181818182,23.29090909090909,0.6181818181818182,50.07956983836192,50.07956983836192,50.121681514219844,0,0.9998327958605403,0.9998333440556517,19.086432122484368,19.086432122484368,15.678515754664298,0,0.5141695975130014,0.5428415583930787,64.36413773420182,raw
multi_ringpair,0.15,550,15.098181818181818,1.0,87.0,0.4527272727272727,0.44363636363636366,15.098181818181818,0.44363636363636366,48.14153887128844,48.14153887128844,48.18364980417545,0,0.999738765214572,0.9997396253201156,20.692796500009162,20.692796500009162,20.26375591779636,0,0.6371269101416174,0.844853902626832,64.64405108920552,raw
multi_ringpair,0.18,550,8.074545454545454,0.0,87.0,0.2672727272727273,0.24,8.074545454545454,0.24,46.55805942423607,46.55805942423607,46.60017766941465,0,0.9996238589924021,0.9996251007023345,22.453529917012112,22.453529917012112,21.533871118987516,0,0.7514675266576399,0.885449147606305,64.49647282673554,raw
multi_ringpair,0.2,550,4.2727272727272725,0.0,87.0,0.17454545454545456,0.14181818181818182,4.2727272727272725,0.14181818181818182,45.64301567162103,45.64301567162103,45.685106546394536,0,0.9995356656484662,0.9995372009271577,23.2151274106527,23.2151274106527,21.803344675854525,0,0.8066645169826654,0.8917053969008977,64.52137494290417,raw
